"Tiempo (s) Run #1,""Voltaje (V) Run #1"",""Tiempo (s) Run #2"",""Voltaje (V) Run #2"",""Tiempo (s) Run #3"",""Voltaje (V) Run #3"",""Tiempo (s) Run #4"",""Voltaje (V) Run #4"""
,,5099.200,0.023,,,,
,,5099.300,0.023,,,,
,,5099.400,0.023,,,,
,,5099.500,0.022,,,,
,,5099.600,0.023,,,,
,,5099.700,0.023,,,,
,,5099.800,0.023,,,,
,,5099.900,0.023,,,,
,,5100.000,0.023,,,,
,,5100.100,0.023,,,,
,,5100.200,0.021,,,,
,,5100.300,0.023,,,,
,,5100.400,0.022,,,,
,,5100.500,0.022,,,,
,,5100.600,0.021,,,,
,,5100.700,0.022,,,,
,,5100.800,0.021,,,,
,,5100.900,0.021,,,,
,,5101.000,0.022,,,,
,,5101.100,0.021,,,,
,,5101.200,0.021,,,,
,,5101.300,0.021,,,,
,,5101.400,0.021,,,,
,,5101.500,0.021,,,,
,,5101.600,0.020,,,,
,,5101.700,0.021,,,,
,,5101.800,0.021,,,,
,,5101.900,0.020,,,,
,,5102.000,0.020,,,,
,,5102.100,0.021,,,,
,,5102.200,0.020,,,,
,,5102.300,0.020,,,,
,,5102.400,0.020,,,,
,,5102.500,0.020,,,,
,,5102.600,0.020,,,,
,,5102.700,0.020,,,,
,,5102.800,0.020,,,,
,,5102.900,0.020,,,,
,,5103.000,0.020,,,,
,,5103.100,0.020,,,,
,,5103.200,0.020,,,,
,,5103.300,0.020,,,,
,,5103.400,0.020,,,,
,,5103.500,0.020,,,,
,,5103.600,0.020,,,,
,,5103.700,0.020,,,,
,,5103.800,0.020,,,,
,,5103.900,0.020,,,,
,,5104.000,0.020,,,,
,,5104.100,0.020,,,,
,,5104.200,0.020,,,,
,,5104.300,0.020,,,,
,,5104.400,0.020,,,,
,,5104.500,0.020,,,,
,,5104.600,0.020,,,,
,,5104.700,0.020,,,,
,,5104.800,0.020,,,,
,,5104.900,0.019,,,,
,,5105.000,0.020,,,,
,,5105.100,0.020,,,,
,,5105.200,0.020,,,,
,,5105.300,0.020,,,,
,,5105.400,0.020,,,,
,,5105.500,0.020,,,,
,,5105.600,0.019,,,,
,,5105.700,0.020,,,,
,,5105.800,0.020,,,,
,,5105.900,0.020,,,,
,,5106.000,0.020,,,,
,,5106.100,0.019,,,,
,,5106.200,0.020,,,,
,,5106.300,0.019,,,,
,,5106.400,0.020,,,,
,,5106.500,0.019,,,,
,,5106.600,0.020,,,,
,,5106.700,0.019,,,,
,,5106.800,0.019,,,,
,,5106.900,0.019,,,,
,,5107.000,0.019,,,,
,,5107.100,0.019,,,,
,,5107.200,0.019,,,,
,,5107.300,0.018,,,,
,,5107.400,0.018,,,,
,,5107.500,0.018,,,,
,,5107.600,0.018,,,,
,,5107.700,0.018,,,,
,,5107.800,0.018,,,,
,,5107.900,0.018,,,,
,,5108.000,0.018,,,,
,,5108.100,0.018,,,,
,,5108.200,0.017,,,,
,,5108.300,0.017,,,,
,,5108.400,0.016,,,,
,,5108.500,0.017,,,,
,,5108.600,0.018,,,,
,,5108.700,0.017,,,,
,,5108.800,0.017,,,,
,,5108.900,0.017,,,,
,,5109.000,0.016,,,,
,,5109.100,0.016,,,,
,,5109.200,0.016,,,,
,,5109.300,0.016,,,,
,,5109.400,0.015,,,,
,,5109.500,0.016,,,,
,,5109.600,0.016,,,,
,,5109.700,0.016,,,,
,,5109.800,0.016,,,,
,,5109.900,0.015,,,,
,,5110.000,0.015,,,,
,,5110.100,0.016,,,,
,,5110.200,0.016,,,,
,,5110.300,0.015,,,,
,,5110.400,0.015,,,,
,,5110.500,0.015,,,,
,,5110.600,0.015,,,,
,,5110.700,0.015,,,,
,,5110.800,0.015,,,,
,,5110.900,0.015,,,,
,,5111.000,0.015,,,,
,,5111.100,0.015,,,,
,,5111.200,0.015,,,,
,,5111.300,0.015,,,,
,,5111.400,0.015,,,,
,,5111.500,0.015,,,,
,,5111.600,0.015,,,,
,,5111.700,0.015,,,,
,,5111.800,0.015,,,,
,,5111.900,0.015,,,,
,,5112.000,0.015,,,,
,,5112.100,0.015,,,,
,,5112.200,0.015,,,,
,,5112.300,0.015,,,,
,,5112.400,0.015,,,,
,,5112.500,0.015,,,,
,,5112.600,0.015,,,,
,,5112.700,0.015,,,,
,,5112.800,0.015,,,,
,,5112.900,0.015,,,,
,,5113.000,0.015,,,,
,,5113.100,0.015,,,,
,,5113.200,0.015,,,,
,,5113.300,0.015,,,,
,,5113.400,0.014,,,,
,,5113.500,0.014,,,,
,,5113.600,0.015,,,,
,,5113.700,0.015,,,,
,,5113.800,0.015,,,,
,,5113.900,0.014,,,,
,,5114.000,0.013,,,,
,,5114.100,0.015,,,,
,,5114.200,0.014,,,,
,,5114.300,0.013,,,,
,,5114.400,0.014,,,,
,,5114.500,0.014,,,,
,,5114.600,0.014,,,,
,,5114.700,0.014,,,,
,,5114.800,0.013,,,,
,,5114.900,0.013,,,,
,,5115.000,0.013,,,,
,,5115.100,0.013,,,,
,,5115.200,0.013,,,,
,,5115.300,0.012,,,,
,,5115.400,0.012,,,,
,,5115.500,0.012,,,,
,,5115.600,0.013,,,,
,,5115.700,0.012,,,,
,,5115.800,0.012,,,,
,,5115.900,0.012,,,,
,,5116.000,0.012,,,,
,,5116.100,0.013,,,,
,,5116.200,0.012,,,,
,,5116.300,0.012,,,,
,,5116.400,0.012,,,,
,,5116.500,0.011,,,,
,,5116.600,0.010,,,,
,,5116.700,0.010,,,,
,,5116.800,0.011,,,,
,,5116.900,0.011,,,,
,,5117.000,0.011,,,,
,,5117.100,0.010,,,,
,,5117.200,0.011,,,,
,,5117.300,0.010,,,,
,,5117.400,0.010,,,,
,,5117.500,0.010,,,,
,,5117.600,0.011,,,,
,,5117.700,0.010,,,,
,,5117.800,0.010,,,,
,,5117.900,0.010,,,,
,,5118.000,0.010,,,,
,,5118.100,0.010,,,,
,,5118.200,0.010,,,,
,,5118.300,0.010,,,,
,,5118.400,0.010,,,,
,,5118.500,0.010,,,,
,,5118.600,0.010,,,,
,,5118.700,0.010,,,,
,,5118.800,0.010,,,,
,,5118.900,0.010,,,,
,,5119.000,0.010,,,,
,,5119.100,0.011,,,,
,,5119.200,0.010,,,,
,,5119.300,0.010,,,,
,,5119.400,0.010,,,,
,,5119.500,0.010,,,,
,,5119.600,0.010,,,,
,,5119.700,0.010,,,,
,,5119.800,0.010,,,,
,,5119.900,0.010,,,,
,,5120.000,0.010,,,,
,,5120.100,0.010,,,,
,,5120.200,0.010,,,,
,,5120.300,0.010,,,,
,,5120.400,0.010,,,,
,,5120.500,0.010,,,,
,,5120.600,0.010,,,,
,,5120.700,0.010,,,,
,,5120.800,0.010,,,,
,,5120.900,0.010,,,,
,,5121.000,0.010,,,,
,,5121.100,0.010,,,,
,,5121.200,0.010,,,,
,,5121.300,0.010,,,,
,,5121.400,0.010,,,,
,,5121.500,0.009,,,,
,,5121.600,0.010,,,,
,,5121.700,0.010,,,,
,,5121.800,0.010,,,,
,,5121.900,0.010,,,,
,,5122.000,0.010,,,,
,,5122.100,0.010,,,,
,,5122.200,0.009,,,,
,,5122.300,0.010,,,,
,,5122.400,0.010,,,,
,,5122.500,0.009,,,,
,,5122.600,0.009,,,,
,,5122.700,0.009,,,,
,,5122.800,0.009,,,,
,,5122.900,0.009,,,,
,,5123.000,0.010,,,,
,,5123.100,0.009,,,,
,,5123.200,0.009,,,,
,,5123.300,0.009,,,,
,,5123.400,0.009,,,,
,,5123.500,0.009,,,,
,,5123.600,0.009,,,,
,,5123.700,0.010,,,,
,,5123.800,0.009,,,,
,,5123.900,0.010,,,,
,,5124.000,0.010,,,,
,,5124.100,0.008,,,,
,,5124.200,0.009,,,,
,,5124.300,0.009,,,,
,,5124.400,0.009,,,,
,,5124.500,0.009,,,,
,,5124.600,0.009,,,,
,,5124.700,0.009,,,,
,,5124.800,0.008,,,,
,,5124.900,0.007,,,,
,,5125.000,0.009,,,,
,,5125.100,0.007,,,,
,,5125.200,0.007,,,,
,,5125.300,0.009,,,,
,,5125.400,0.008,,,,
,,5125.500,0.009,,,,
,,5125.600,0.007,,,,
,,5125.700,0.007,,,,
,,5125.800,0.007,,,,
,,5125.900,0.007,,,,
,,5126.000,0.007,,,,
,,5126.100,0.007,,,,
,,5126.200,0.007,,,,
,,5126.300,0.008,,,,
,,5126.400,0.008,,,,
,,5126.500,0.007,,,,
,,5126.600,0.007,,,,
,,5126.700,0.007,,,,
,,5126.800,0.007,,,,
,,5126.900,0.007,,,,
,,5127.000,0.008,,,,
,,5127.100,0.008,,,,
,,5127.200,0.007,,,,
,,5127.300,0.005,,,,
,,5127.400,0.006,,,,
,,5127.500,0.005,,,,
,,5127.600,0.005,,,,
,,5127.700,0.006,,,,
,,5127.800,0.005,,,,
,,5127.900,0.005,,,,
,,5128.000,0.007,,,,
,,5128.100,0.006,,,,
,,5128.200,0.005,,,,
,,5128.300,0.006,,,,
,,5128.400,0.006,,,,
,,5128.500,0.005,,,,
,,5128.600,0.006,,,,
,,5128.700,0.005,,,,
,,5128.800,0.005,,,,
,,5128.900,0.005,,,,
,,5129.000,0.005,,,,
,,5129.100,0.005,,,,
,,5129.200,0.005,,,,
,,5129.300,0.005,,,,
,,5129.400,0.005,,,,
,,5129.500,0.005,,,,
,,5129.600,0.005,,,,
,,5129.700,0.005,,,,
,,5129.800,0.005,,,,
,,5129.900,0.005,,,,
,,5130.000,0.005,,,,
,,5130.100,0.005,,,,
,,5130.200,0.005,,,,
,,5130.300,0.005,,,,
,,5130.400,0.005,,,,
,,5130.500,0.005,,,,
,,5130.600,0.005,,,,
,,5130.700,0.005,,,,
,,5130.800,0.005,,,,
,,5130.900,0.005,,,,
,,5131.000,0.005,,,,
,,5131.100,0.005,,,,
,,5131.200,0.005,,,,
,,5131.300,0.005,,,,
,,5131.400,0.005,,,,
,,5131.500,0.005,,,,
,,5131.600,0.005,,,,
,,5131.700,0.005,,,,
,,5131.800,0.005,,,,
,,5131.900,0.005,,,,
,,5132.000,0.005,,,,
,,5132.100,0.005,,,,
,,5132.200,0.005,,,,
,,5132.300,0.005,,,,
,,5132.400,0.005,,,,
,,5132.500,0.005,,,,
,,5132.600,0.005,,,,
,,5132.700,0.005,,,,
,,5132.800,0.005,,,,
,,5132.900,0.005,,,,
,,5133.000,0.005,,,,
,,5133.100,0.005,,,,
,,5133.200,0.005,,,,
,,5133.300,0.005,,,,
,,5133.400,0.005,,,,
,,5133.500,0.005,,,,
,,5133.600,0.005,,,,
,,5133.700,0.005,,,,
,,5133.800,0.004,,,,
,,5133.900,0.005,,,,
,,5134.000,0.005,,,,
,,5134.100,0.005,,,,
,,5134.200,0.005,,,,
,,5134.300,0.005,,,,
,,5134.400,0.005,,,,
,,5134.500,0.005,,,,
,,5134.600,0.005,,,,
,,5134.700,0.005,,,,
,,5134.800,0.005,,,,
,,5134.900,0.005,,,,
,,5135.000,0.005,,,,
,,5135.100,0.005,,,,
,,5135.200,0.005,,,,
,,5135.300,0.005,,,,
,,5135.400,0.005,,,,
,,5135.500,0.005,,,,
,,5135.600,0.005,,,,
,,5135.700,0.004,,,,
,,5135.800,0.004,,,,
,,5135.900,0.005,,,,
,,5136.000,0.005,,,,
,,5136.100,0.005,,,,
,,5136.200,0.005,,,,
,,5136.300,0.005,,,,
,,5136.400,0.004,,,,
,,5136.500,0.004,,,,
,,5136.600,0.005,,,,
,,5136.700,0.005,,,,
,,5136.800,0.005,,,,
,,5136.900,0.005,,,,
,,5137.000,0.005,,,,
,,5137.100,0.005,,,,
,,5137.200,0.004,,,,
,,5137.300,0.005,,,,
,,5137.400,0.004,,,,
,,5137.500,0.004,,,,
,,5137.600,0.005,,,,
,,5137.700,0.005,,,,
,,5137.800,0.004,,,,
,,5137.900,0.004,,,,
,,5138.000,0.004,,,,
,,5138.100,0.005,,,,
,,5138.200,0.005,,,,
,,5138.300,0.005,,,,
,,5138.400,0.005,,,,
,,5138.500,0.005,,,,
,,5138.600,0.005,,,,
,,5138.700,0.005,,,,
,,5138.800,0.005,,,,
,,5138.900,0.005,,,,
,,5139.000,0.004,,,,
,,5139.100,0.005,,,,
,,5139.200,0.005,,,,
,,5139.300,0.005,,,,
,,5139.400,0.004,,,,
,,5139.500,0.004,,,,
,,5139.600,0.005,,,,
,,5139.700,0.004,,,,
,,5139.800,0.005,,,,
,,5139.900,0.005,,,,
,,5140.000,0.005,,,,
,,5140.100,0.004,,,,
,,5140.200,0.003,,,,
,,5140.300,0.004,,,,
,,5140.400,0.004,,,,
,,5140.500,0.004,,,,
,,5140.600,0.004,,,,
,,5140.700,0.005,,,,
,,5140.800,0.004,,,,
,,5140.900,0.004,,,,
,,5141.000,0.004,,,,
,,5141.100,0.004,,,,
,,5141.200,0.004,,,,
,,5141.300,0.004,,,,
,,5141.400,0.004,,,,
,,5141.500,0.004,,,,
,,5141.600,0.004,,,,
,,5141.700,0.004,,,,
,,5141.800,0.004,,,,
,,5141.900,0.004,,,,
,,5142.000,0.005,,,,
,,5142.100,0.003,,,,
,,5142.200,0.004,,,,
,,5142.300,0.003,,,,
,,5142.400,0.004,,,,
,,5142.500,0.004,,,,
,,5142.600,0.004,,,,
,,5142.700,0.004,,,,
,,5142.800,0.004,,,,
,,5142.900,0.002,,,,
,,5143.000,0.004,,,,
,,5143.100,0.004,,,,
,,5143.200,0.004,,,,
,,5143.300,0.004,,,,
,,5143.400,0.004,,,,
,,5143.500,0.004,,,,
,,5143.600,0.005,,,,
,,5143.700,0.005,,,,
,,5143.800,0.004,,,,
,,5143.900,0.004,,,,
,,5144.000,0.004,,,,
,,5144.100,0.003,,,,
,,5144.200,0.004,,,,
,,5144.300,0.003,,,,
,,5144.400,0.003,,,,
,,5144.500,0.004,,,,
,,5144.600,0.002,,,,
,,5144.700,0.004,,,,
,,5144.800,0.003,,,,
,,5144.900,0.003,,,,
,,5145.000,0.003,,,,
,,5145.100,0.003,,,,
,,5145.200,0.002,,,,
,,5145.300,0.004,,,,
,,5145.400,0.002,,,,
,,5145.500,0.003,,,,
,,5145.600,0.004,,,,
,,5145.700,0.002,,,,
,,5145.800,0.002,,,,
,,5145.900,0.003,,,,
,,5146.000,0.002,,,,
,,5146.100,0.002,,,,
,,5146.200,0.002,,,,
,,5146.300,0.001,,,,
,,5146.400,0.001,,,,
,,5146.500,0.001,,,,
,,5146.600,0.001,,,,
,,5146.700,0.002,,,,
,,5146.800,0.002,,,,
,,5146.900,0.002,,,,
,,5147.000,6.104E-4,,,,
,,5147.100,0.002,,,,
,,5147.200,0.001,,,,
,,5147.300,6.104E-4,,,,
,,5147.400,0.001,,,,
,,5147.500,6.104E-4,,,,
,,5147.600,0.001,,,,
,,5147.700,0.001,,,,
,,5147.800,0.001,,,,
,,5147.900,6.104E-4,,,,
,,5148.000,6.104E-4,,,,
,,5148.100,0.000,,,,
,,5148.200,6.104E-4,,,,
,,5148.300,6.104E-4,,,,
,,5148.400,6.104E-4,,,,
,,5148.500,0.001,,,,
,,5148.600,6.104E-4,,,,
,,5148.700,0.000,,,,
,,5148.800,0.000,,,,
,,5148.900,0.000,,,,
,,5149.000,6.104E-4,,,,
,,5149.100,0.000,,,,
,,5149.200,0.000,,,,
,,5149.300,0.000,,,,
,,5149.400,6.104E-4,,,,
,,5149.500,0.000,,,,
,,5149.600,0.000,,,,
,,5149.700,0.000,,,,
,,5149.800,0.000,,,,
,,5149.900,0.000,,,,
,,5150.000,0.000,,,,
,,5150.100,0.000,,,,
,,5150.200,0.000,,,,
,,5150.300,0.000,,,,
,,5150.400,0.000,,,,
,,5150.500,0.000,,,,
,,5150.600,0.000,,,,
,,5150.700,6.104E-4,,,,
,,5150.800,0.000,,,,
,,5150.900,0.000,,,,
,,5151.000,0.000,,,,
,,5151.100,0.000,,,,
,,5151.200,0.000,,,,
,,5151.300,0.000,,,,
,,5151.400,0.000,,,,
,,5151.500,0.000,,,,
,,5151.600,0.000,,,,
,,5151.700,0.000,,,,
,,5151.800,0.000,,,,
,,5151.900,0.000,,,,
,,5152.000,0.000,,,,
,,5152.100,0.000,,,,
,,5152.200,0.000,,,,
,,5152.300,0.000,,,,
,,5152.400,0.000,,,,
,,5152.500,0.000,,,,
,,5152.600,0.000,,,,
,,5152.700,0.000,,,,
,,5152.800,0.000,,,,
,,5152.900,0.000,,,,
,,5153.000,0.000,,,,
,,5153.100,0.000,,,,
,,5153.200,0.000,,,,
,,5153.300,0.000,,,,
,,5153.400,0.000,,,,
,,5153.500,0.000,,,,
,,5153.600,0.000,,,,
,,5153.700,0.000,,,,
,,5153.800,0.000,,,,
,,5153.900,0.000,,,,
,,5154.000,0.000,,,,
,,5154.100,0.000,,,,
,,5154.200,0.000,,,,
,,5154.300,0.000,,,,
,,5154.400,0.000,,,,
,,5154.500,0.000,,,,
,,5154.600,0.000,,,,
,,5154.700,0.000,,,,
,,5154.800,0.000,,,,
,,5154.900,0.000,,,,
,,5155.000,0.000,,,,
,,5155.100,0.000,,,,
,,5155.200,0.000,,,,
,,5155.300,0.000,,,,
,,5155.400,0.000,,,,
,,5155.500,0.000,,,,
,,5155.600,0.000,,,,
,,5155.700,0.000,,,,
,,5155.800,0.000,,,,
,,5155.900,0.000,,,,
,,5156.000,0.000,,,,
,,5156.100,-6.104E-4,,,,
,,5156.200,0.000,,,,
,,5156.300,0.000,,,,
,,5156.400,0.000,,,,
,,5156.500,0.000,,,,
,,5156.600,0.000,,,,
,,5156.700,0.000,,,,
,,5156.800,-0.001,,,,
,,5156.900,0.000,,,,
,,5157.000,0.000,,,,
,,5157.100,0.000,,,,
,,5157.200,-6.104E-4,,,,
,,5157.300,-6.104E-4,,,,
,,5157.400,-0.001,,,,
,,5157.500,-6.104E-4,,,,
,,5157.600,0.000,,,,
,,5157.700,-6.104E-4,,,,
,,5157.800,0.000,,,,
,,5157.900,0.000,,,,
,,5158.000,-0.001,,,,
,,5158.100,-0.002,,,,
,,5158.200,0.000,,,,
,,5158.300,-6.104E-4,,,,
,,5158.400,-6.104E-4,,,,
,,5158.500,-0.002,,,,
,,5158.600,-0.002,,,,
,,5158.700,-0.001,,,,
,,5158.800,-6.104E-4,,,,
,,5158.900,-0.002,,,,
,,5159.000,-0.002,,,,
,,5159.100,-0.002,,,,
,,5159.200,-6.104E-4,,,,
,,5159.300,-0.003,,,,
,,5159.400,-0.002,,,,
,,5159.500,-0.001,,,,
,,5159.600,-0.002,,,,
,,5159.700,-0.002,,,,
,,5159.800,-0.002,,,,
,,5159.900,-0.002,,,,
,,5160.000,-0.001,,,,
,,5160.100,-6.104E-4,,,,
,,5160.200,-0.002,,,,
,,5160.300,-0.002,,,,
,,5160.400,-0.002,,,,
,,5160.500,-0.001,,,,
,,5160.600,-0.002,,,,
,,5160.700,-0.002,,,,
,,5160.800,-0.002,,,,
,,5160.900,-0.004,,,,
,,5161.000,-0.002,,,,
,,5161.100,-0.003,,,,
,,5161.200,-0.004,,,,
,,5161.300,-0.003,,,,
,,5161.400,-0.002,,,,
,,5161.500,-0.003,,,,
,,5161.600,-0.004,,,,
,,5161.700,-0.003,,,,
,,5161.800,-0.004,,,,
,,5161.900,-0.002,,,,
,,5162.000,-0.002,,,,
,,5162.100,-0.003,,,,
,,5162.200,-0.004,,,,
,,5162.300,-0.005,,,,
,,5162.400,-0.004,,,,
,,5162.500,-0.005,,,,
,,5162.600,-0.005,,,,
,,5162.700,-0.005,,,,
,,5162.800,-0.005,,,,
,,5162.900,-0.005,,,,
,,5163.000,-0.004,,,,
,,5163.100,-0.005,,,,
,,5163.200,-0.005,,,,
,,5163.300,-0.005,,,,
,,5163.400,-0.006,,,,
,,5163.500,-0.004,,,,
,,5163.600,-0.005,,,,
,,5163.700,-0.006,,,,
,,5163.800,-0.006,,,,
,,5163.900,-0.005,,,,
,,5164.000,-0.004,,,,
,,5164.100,-0.005,,,,
,,5164.200,-0.004,,,,
,,5164.300,-0.005,,,,
,,5164.400,-0.007,,,,
,,5164.500,-0.007,,,,
,,5164.600,-0.007,,,,
,,5164.700,-0.007,,,,
,,5164.800,-0.006,,,,
,,5164.900,-0.007,,,,
,,5165.000,-0.007,,,,
,,5165.100,-0.006,,,,
,,5165.200,-0.007,,,,
,,5165.300,-0.007,,,,
,,5165.400,-0.007,,,,
,,5165.500,-0.007,,,,
,,5165.600,-0.007,,,,
,,5165.700,-0.008,,,,
,,5165.800,-0.007,,,,
,,5165.900,-0.007,,,,
,,5166.000,-0.008,,,,
,,5166.100,-0.008,,,,
,,5166.200,-0.007,,,,
,,5166.300,-0.007,,,,
,,5166.400,-0.007,,,,
,,5166.500,-0.007,,,,
,,5166.600,-0.008,,,,
,,5166.700,-0.009,,,,
,,5166.800,-0.008,,,,
,,5166.900,-0.009,,,,
,,5167.000,-0.009,,,,
,,5167.100,-0.008,,,,
,,5167.200,-0.009,,,,
,,5167.300,-0.008,,,,
,,5167.400,-0.009,,,,
,,5167.500,-0.008,,,,
,,5167.600,-0.009,,,,
,,5167.700,-0.009,,,,
,,5167.800,-0.009,,,,
,,5167.900,-0.010,,,,
,,5168.000,-0.009,,,,
,,5168.100,-0.009,,,,
,,5168.200,-0.009,,,,
,,5168.300,-0.009,,,,
,,5168.400,-0.008,,,,
,,5168.500,-0.009,,,,
,,5168.600,-0.008,,,,
,,5168.700,-0.009,,,,
,,5168.800,-0.010,,,,
,,5168.900,-0.009,,,,
,,5169.000,-0.009,,,,
,,5169.100,-0.010,,,,
,,5169.200,-0.009,,,,
,,5169.300,-0.009,,,,
,,5169.400,-0.009,,,,
,,5169.500,-0.009,,,,
,,5169.600,-0.009,,,,
,,5169.700,-0.009,,,,
,,5169.800,-0.010,,,,
,,5169.900,-0.010,,,,
,,5170.000,-0.009,,,,
,,5170.100,-0.009,,,,
,,5170.200,-0.009,,,,
,,5170.300,-0.010,,,,
,,5170.400,-0.010,,,,
,,5170.500,-0.010,,,,
,,5170.600,-0.010,,,,
,,5170.700,-0.009,,,,
,,5170.800,-0.010,,,,
,,5170.900,-0.010,,,,
,,5171.000,-0.009,,,,
,,5171.100,-0.010,,,,
,,5171.200,-0.010,,,,
,,5171.300,-0.010,,,,
,,5171.400,-0.010,,,,
,,5171.500,-0.009,,,,
,,5171.600,-0.010,,,,
,,5171.700,-0.010,,,,
,,5171.800,-0.010,,,,
,,5171.900,-0.010,,,,
,,5172.000,-0.010,,,,
,,5172.100,-0.010,,,,
,,5172.200,-0.010,,,,
,,5172.300,-0.010,,,,
,,5172.400,-0.010,,,,
,,5172.500,-0.010,,,,
,,5172.600,-0.010,,,,
,,5172.700,-0.010,,,,
,,5172.800,-0.009,,,,
,,5172.900,-0.010,,,,
,,5173.000,-0.010,,,,
,,5173.100,-0.010,,,,
,,5173.200,-0.010,,,,
,,5173.300,-0.010,,,,
,,5173.400,-0.010,,,,
,,5173.500,-0.010,,,,
,,5173.600,-0.010,,,,
,,5173.700,-0.010,,,,
,,5173.800,-0.010,,,,
,,5173.900,-0.010,,,,
,,5174.000,-0.010,,,,
,,5174.100,-0.010,,,,
,,5174.200,-0.010,,,,
,,5174.300,-0.010,,,,
,,5174.400,-0.010,,,,
,,5174.500,-0.010,,,,
,,5174.600,-0.010,,,,
,,5174.700,-0.010,,,,
,,5174.800,-0.010,,,,
,,5174.900,-0.010,,,,
,,5175.000,-0.010,,,,
,,5175.100,-0.010,,,,
,,5175.200,-0.010,,,,
,,5175.300,-0.010,,,,
,,5175.400,-0.010,,,,
,,5175.500,-0.010,,,,
,,5175.600,-0.010,,,,
,,5175.700,-0.010,,,,
,,5175.800,-0.010,,,,
,,5175.900,-0.010,,,,
,,5176.000,-0.010,,,,
,,5176.100,-0.010,,,,
,,5176.200,-0.010,,,,
,,5176.300,-0.010,,,,
,,5176.400,-0.010,,,,
,,5176.500,-0.010,,,,
,,5176.600,-0.010,,,,
,,5176.700,-0.010,,,,
,,5176.800,-0.011,,,,
,,5176.900,-0.010,,,,
,,5177.000,-0.010,,,,
,,5177.100,-0.011,,,,
,,5177.200,-0.010,,,,
,,5177.300,-0.012,,,,
,,5177.400,-0.010,,,,
,,5177.500,-0.010,,,,
,,5177.600,-0.010,,,,
,,5177.700,-0.011,,,,
,,5177.800,-0.010,,,,
,,5177.900,-0.010,,,,
,,5178.000,-0.010,,,,
,,5178.100,-0.010,,,,
,,5178.200,-0.010,,,,
,,5178.300,-0.010,,,,
,,5178.400,-0.010,,,,
,,5178.500,-0.010,,,,
,,5178.600,-0.011,,,,
,,5178.700,-0.010,,,,
,,5178.800,-0.010,,,,
,,5178.900,-0.010,,,,
,,5179.000,-0.012,,,,
,,5179.100,-0.010,,,,
,,5179.200,-0.010,,,,
,,5179.300,-0.011,,,,
,,5179.400,-0.011,,,,
,,5179.500,-0.011,,,,
,,5179.600,-0.012,,,,
,,5179.700,-0.010,,,,
,,5179.800,-0.010,,,,
,,5179.900,-0.010,,,,
,,5180.000,-0.012,,,,
,,5180.100,-0.012,,,,
,,5180.200,-0.010,,,,
,,5180.300,-0.012,,,,
,,5180.400,-0.012,,,,
,,5180.500,-0.012,,,,
,,5180.600,-0.011,,,,
,,5180.700,-0.012,,,,
,,5180.800,-0.012,,,,
,,5180.900,-0.010,,,,
,,5181.000,-0.011,,,,
,,5181.100,-0.011,,,,
,,5181.200,-0.012,,,,
,,5181.300,-0.011,,,,
,,5181.400,-0.011,,,,
,,5181.500,-0.012,,,,
,,5181.600,-0.012,,,,
,,5181.700,-0.012,,,,
,,5181.800,-0.012,,,,
,,5181.900,-0.011,,,,
,,5182.000,-0.012,,,,
,,5182.100,-0.012,,,,
,,5182.200,-0.012,,,,
,,5182.300,-0.013,,,,
,,5182.400,-0.013,,,,
,,5182.500,-0.013,,,,
,,5182.600,-0.012,,,,
,,5182.700,-0.012,,,,
,,5182.800,-0.012,,,,
,,5182.900,-0.012,,,,
,,5183.000,-0.012,,,,
,,5183.100,-0.013,,,,
,,5183.200,-0.013,,,,
,,5183.300,-0.012,,,,
,,5183.400,-0.014,,,,
,,5183.500,-0.012,,,,
,,5183.600,-0.013,,,,
,,5183.700,-0.012,,,,
,,5183.800,-0.013,,,,
,,5183.900,-0.013,,,,
,,5184.000,-0.013,,,,
,,5184.100,-0.013,,,,
,,5184.200,-0.013,,,,
,,5184.300,-0.013,,,,
,,5184.400,-0.013,,,,
,,5184.500,-0.013,,,,
,,5184.600,-0.013,,,,
,,5184.700,-0.013,,,,
,,5184.800,-0.011,,,,
,,5184.900,-0.014,,,,
,,5185.000,-0.014,,,,
,,5185.100,-0.013,,,,
,,5185.200,-0.013,,,,
,,5185.300,-0.013,,,,
,,5185.400,-0.013,,,,
,,5185.500,-0.012,,,,
,,5185.600,-0.013,,,,
,,5185.700,-0.013,,,,
,,5185.800,-0.013,,,,
,,5185.900,-0.013,,,,
,,5186.000,-0.013,,,,
,,5186.100,-0.014,,,,
,,5186.200,-0.013,,,,
,,5186.300,-0.013,,,,
,,5186.400,-0.013,,,,
,,5186.500,-0.013,,,,
,,5186.600,-0.015,,,,
,,5186.700,-0.014,,,,
,,5186.800,-0.013,,,,
,,5186.900,-0.014,,,,
,,5187.000,-0.014,,,,
,,5187.100,-0.014,,,,
,,5187.200,-0.014,,,,
,,5187.300,-0.013,,,,
,,5187.400,-0.013,,,,
,,5187.500,-0.013,,,,
,,5187.600,-0.014,,,,
,,5187.700,-0.013,,,,
,,5187.800,-0.013,,,,
,,5187.900,-0.014,,,,
,,5188.000,-0.013,,,,
,,5188.100,-0.015,,,,
,,5188.200,-0.013,,,,
,,5188.300,-0.014,,,,
,,5188.400,-0.015,,,,
,,5188.500,-0.013,,,,
,,5188.600,-0.014,,,,
,,5188.700,-0.013,,,,
,,5188.800,-0.014,,,,
,,5188.900,-0.013,,,,
,,5189.000,-0.015,,,,
